Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1667511505028,1,1010123456002,70,,1,1,18,1,1,,2.85714,14,0,0.003104,4,0,9,,12,14,0,0.1,4,0,0,35.4575,31,,1,15,,0,0,0,1
1667511505278,1,1010123456002,70,,1,1,18,1,1,,3.04348,23,0,0.006304,6,0,9,,11.4571,35,0,0.1,10,0,0,35.8399,31,,0,21,,0,0,0,1
1667511505528,1,1010123456002,70,,1,1,18,1,1,,9,4,0,0.001824,1,0,9,,11,7,0,0.1,2,0,0,36.4878,31,,0,3,,0,0,0,1
1667511505778,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511506028,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511506278,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511506528,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511506778,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511507028,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511507278,1,1010123456002,70,,1,1,18,1,1,,12,4,0,0,0,0,9,,0,3,0,0.1,1,0,0,0,31,,0,3,,0,0,0,0
1667511507528,1,1010123456002,70,,1,1,18,1,1,,16.9898,98,12242,0.394656,21,0,9,,14.7027,74,0,0.688064,21,0,0,33.0942,31,,0,435,,0,0,0,1
1667511507778,1,1010123456002,70,,1,1,18,1,1,,18.5343,874,38322,6.28,250,0,9,,13.7245,98,0,0.2208,28,0,0,35.6182,31,,12050,4500,,0,0,0,1
1667511508028,1,1010123456002,70,,1,1,18,1,1,,17.8023,875,29500,6.04301,250,0,8.85714,,13.6842,95,0,0.212064,27,0,0,35.7653,31,,12500,4500,,0,0,0,1
1667511508278,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,30020,6.23846,250,0,9,,14.1531,98,0,0.24704,28,0,0,35.6786,31,,12500,4500,,0,0,0,1
1667511508528,1,1010123456002,70,,1,1,18,1,1,,17.8023,875,34730,6.00147,250,0,8.83333,,13.2347,98,0,0.14656,28,0,0,35.979,31,,12500,4500,,0,0,0,1
1667511508778,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,39760,6.28,250,0,9,,13.3673,98,0,0.153344,28,0,0,36.2471,31,,12500,4500,,0,0,0,1
1667511509028,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,38775,6.28,250,0,9,,13.3878,98,515,0.170496,28,0,0,36.2771,31,,12500,4500,,0,0,0,1
1667511509278,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,24257,6.28,250,0,9,,13.6596,94,0,0.204768,27,0,0,35.7287,31,,12500,4500,,0,0,0,1
1667511509528,1,1010123456002,70,,1,1,18,1,1,,17.0617,875,13611,5.72294,250,0,8.66667,,13.2653,98,0,0.190976,28,0,0,35.6759,31,,12500,4500,,0,0,0,1
1667511509778,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,21648,6.28,250,0,9,,13.3673,98,0,0.154112,28,0,0,36.1603,31,,12500,4500,,0,0,0,1
1667511510028,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,29686,6.28,250,0,9,,13.3469,98,0,0.153344,28,0,0,36.3098,31,,12500,4500,,0,0,0,1
1667511510278,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,12161,6.28,250,0,9,,13.6,95,0,0.204128,27,0,0,35.4707,31,,12500,4500,,0,0,0,1
1667511510528,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,20199,6.28,250,0,9,,13.3469,98,0,0.153344,28,0,0,36.2207,31,,12500,4500,,0,0,0,1
1667511510778,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,22222,6.28,250,0,9,,13.2857,98,0,0.151168,28,0,0,36.2788,31,,12500,4500,,0,0,0,1
1667511511028,1,1010123456002,70,,1,1,18,1,1,,20.2098,591,0,5.31798,177,0,9.71429,,13.5405,74,0,0.149024,21,0,0,35.8478,31,,8225,3027,,0,0,0,1
1667511511278,1,1010123456002,70,,1,1,18,1,1,,18.546,837,12265,5.80048,231,0,9,,14.2439,123,171,0.793728,35,0,0,34.3148,31,,11756,4299,,0,0,0,1
1667511511528,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,14289,6.28,250,0,9,,13.3404,94,0,0.147168,27,0,0,36.0929,31,,12500,4500,,0,0,0,1
1667511511778,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,22326,6.28,250,0,9,,13.3469,98,0,0.153344,28,0,0,36.2837,31,,12500,4500,,0,0,0,1
1667511512028,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,27356,6.28,250,0,9,,13.3673,98,0,0.153344,28,0,0,36.4107,31,,12500,4500,,0,0,0,1
1667511512278,1,1010123456002,70,,1,1,18,1,1,,17.8023,875,29060,6.00147,250,0,8.83333,,13.1122,98,0,0.146432,28,0,0,36.0937,31,,12500,4500,,0,0,0,1
1667511512528,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,16046,6.28,250,0,9,,13.5895,95,0,0.201312,27,0,0,35.6555,31,,12500,4500,,0,0,0,1
1667511512778,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,12053,6.28,250,0,9,,13.4286,98,0,0.190464,28,0,0,35.8465,31,,12500,4500,,0,0,0,1
1667511513028,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,15580,6.28,250,0,9,,13.5,98,0,0.177152,28,0,0,36.0349,31,,12500,4500,,0,0,0,1
1667511513278,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,20611,6.28,250,0,9,,13.2857,98,0,0.151168,28,0,0,36.1031,31,,12500,4500,,0,0,0,1
1667511513528,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,28648,6.28,250,0,9,,13.3673,98,171,0.153344,28,0,0,35.8368,31,,12500,4500,,0,0,0,1
1667511513778,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,27664,6.28,250,0,9,,13.2553,94,0,0.144992,27,0,0,36.1688,31,,12500,4500,,0,0,0,1
1667511514028,1,1010123456002,70,,1,1,18,1,1,,17.8023,875,32373,6.00147,250,0,8.85714,,12.9388,98,0,0.142464,28,0,0,36.451,31,,12500,4500,,0,0,0,1
1667511514278,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,22368,6.28,250,0,9,,13.7551,98,0,0.243328,28,0,0,35.6734,31,,12500,4500,,0,0,0,1
1667511514528,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,24391,6.28,250,0,9,,13.2857,98,0,0.151168,28,0,0,36.2106,31,,12500,4500,,0,0,0,1
1667511514778,1,1010123456002,70,,1,1,18,1,1,,17.2114,875,28520,5.83411,250,0,8.66667,,13.1368,95,0,0.138592,27,0,0,36.389,31,,12500,4500,,0,0,0,1
1667511515028,1,1010123456002,70,,1,1,18,1,1,,17.6526,875,28982,5.8903,250,0,8.85714,,13.1429,98,0,0.144256,28,0,0,36.4085,31,,12500,4500,,0,0,0,1
1667511515278,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,18977,6.28,250,0,9,,13.6122,98,0,0.236928,28,0,0,35.8209,31,,12500,4500,,0,0,0,1
1667511515528,1,1010123456002,70,,1,1,18,1,1,,17.4823,875,24008,5.84685,250,0,8.66667,,13.1224,98,0,0.140928,28,0,0,36.4873,31,,12500,4500,,0,0,0,1
1667511515778,1,1010123456002,70,,1,1,18,1,1,,17.952,875,32967,6.11264,250,0,8.83333,,13.2857,98,67,0.151168,28,0,0,36.2036,31,,12500,4500,,0,0,0,1
1667511516028,1,1010123456002,70,,1,1,18,1,1,,17.6526,875,30421,5.8903,250,0,8.85714,,13.1064,94,0,0.137312,27,0,0,36.4737,31,,12500,4500,,0,0,0,1
1667511516278,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,20415,6.28,250,0,9,,13.4694,98,0,0.194176,28,0,0,35.8624,31,,12500,4500,,0,0,0,1
1667511516528,1,1010123456002,70,,1,1,18,1,1,,18.5429,875,26949,6.28,250,0,9,,13.5,98,0,0.178304,28,0,0,35.9781,31,,12500,4500,,0,0,0,1
1667511516778,1,1010123456002,70,,1,1,18,1,1,,18.4531,192,0,1.55946,63,0,9,,13.7222,36,0,0.1,10,0,0,35.2398,31,,2584,981,,0,0,0,1
1667511517028,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511517278,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511517528,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511517778,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511518028,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511518278,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511518528,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511518778,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511519028,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511519278,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511519528,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511519778,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511520028,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,15,4,0,0.1,1,0,0,32.8561,31,,0,0,,0,0,0,1
1667511520278,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.83333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511520528,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511520778,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511521028,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511521278,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667511521528,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
