Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1667513228744,1,1010123456002,70,,1,1,18,1,1,,2.15385,26,0,0.005312,8,0,8.75,,12.2571,35,0,0.1,10,0,0,35.9193,31,,1,27,,0,0,0,1
1667513228994,1,1010123456002,70,,1,1,18,1,1,,5.07692,13,0,0.006144,4,0,8.66667,,12.6429,14,0,0.1,4,0,0,35.955,31,,0,15,,0,0,0,1
1667513229244,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.83333,,12,7,0,0.1,2,0,0,36.3162,31,,0,0,,0,0,0,1
1667513229494,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.71429,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513229744,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.33333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513229994,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.33333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513230244,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513230494,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.57143,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513230744,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513230994,1,1010123456002,70,,1,1,18,1,1,,0,6,0,0.00608,2,0,8.5,,14,21,0,0.1,6,0,0,35.3874,31,,0,9,,0,0,0,1
1667513231244,1,1010123456002,70,,1,1,18,1,1,,16.6742,396,24303,2.27741,105,0,8.66667,,15.1981,106,0,1.20922,30,0,0,33.2827,31,,3720,1977,,0,0,0,1
1667513231494,1,1010123456002,70,,1,1,18,1,1,,16.8766,875,20345,5.70982,250,0,8.57143,,13.9694,98,0,0.249472,28,0,0,35.8462,31,,12500,4500,,0,0,0,1
1667513231744,1,1010123456002,70,,1,1,18,1,1,,16.136,875,28094,5.37478,250,0,8.5,,13.0714,98,0,0.141568,28,0,0,36.5413,31,,12500,4500,,0,0,0,1
1667513231994,1,1010123456002,70,,1,1,18,1,1,,14.6549,875,32197,4.81773,250,0,8.16667,,12.6327,98,0,0.121472,28,0,0,36.3277,31,,12500,4500,,0,0,0,1
1667513232244,1,1010123456002,70,,1,1,18,1,1,,15.3789,871,26095,5.03974,250,0,8.33333,,12.5612,98,171,0.12096,28,0,0,36.6904,31,,12500,4500,,0,0,0,1
1667513232494,1,1010123456002,70,,1,1,18,1,1,,14.6777,875,33202,4.87424,250,0,8.14286,,12.5,94,0,0.113632,27,0,0,36.3468,31,,12500,4500,,0,0,0,1
1667513232744,1,1010123456002,70,,1,1,18,1,1,,16.136,875,40952,5.37478,250,0,8.5,,12.9184,98,0,0.134016,28,0,0,36.4302,31,,12500,4500,,0,0,0,1
1667513232994,1,1010123456002,70,,1,1,18,1,1,,14.6549,875,43551,4.81773,250,0,8.16667,,12.551,98,0,0.117248,28,0,0,36.6542,31,,12500,4500,,0,0,0,1
1667513233244,1,1010123456002,70,,1,1,18,1,1,,15.3891,879,38955,5.03974,250,0,8.33333,,12.7143,98,0,0.13248,28,0,0,36.6312,31,,12500,4500,,0,0,0,1
1667513233494,1,1010123456002,70,,1,1,18,1,1,,15.7987,472,0,3.01526,143,0,8.28571,,14.8681,91,0,0.7168,26,0,0,34.288,31,,6589,2415,,0,0,0,1
1667513233744,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513233994,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.33333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513234244,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513234494,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.14286,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513234744,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513234994,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513235244,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.83333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513235494,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.42857,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513235744,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513235994,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513236244,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513236494,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.42857,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513236744,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513236994,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.33333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513237244,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.33333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513237494,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.42857,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513237744,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513237994,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513238244,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667513238494,1,1010123456002,70,,1,1,18,1,1,,13.4,10,0,0.006208,2,0,8.85714,,14,21,0,0.1,6,0,0,35.9174,31,,9,9,,0,0,0,1
1667513238744,1,1010123456002,70,,1,1,18,1,1,,15.7574,507,33041,2.82022,139,0,8.5,,14.5882,102,0,0.75296,29,0,0,34.446,31,,7112,2568,,0,0,0,1
1667513238994,1,1010123456002,70,,1,1,18,1,1,,17.2697,875,42774,5.87258,250,0,8.66667,,13.2653,98,0,0.157815,28,0,0,36.4793,31,,12500,4500,,0,0,0,1
1667513239244,1,1010123456002,70,,1,1,18,1,1,,16.8766,875,53850,5.65331,250,0,8.66667,,13.0408,98,0,0.140544,28,0,0,36.3995,31,,12500,4500,,0,0,0,1
1667513239494,1,1010123456002,70,,1,1,18,1,1,,14.3349,875,58273,4.68183,250,0,8,,12.6,95,0,0.111647,27,0,0,36.4077,31,,12500,4500,,0,0,0,1
1667513239744,1,1010123456002,70,,1,1,18,1,1,,14.6549,875,65385,4.81773,250,0,8.16667,,12.7449,98,0,0.126208,28,0,0,36.6155,31,,12500,4500,,0,0,0,1
1667513239994,1,1010123456002,70,,1,1,18,1,1,,13.9147,879,75181,4.5392,250,0,8,,12.5918,98,0,0.116096,28,0,0,36.5987,31,,12500,4500,,0,0,0,1
1667513240244,1,1010123456002,70,,1,1,18,1,1,,16.136,875,81427,5.31827,250,0,8.5,,12.7653,98,0,0.127104,28,0,0,36.4105,31,,12500,4500,,0,0,0,1
1667513240494,1,1010123456002,70,,1,1,18,1,1,,16.3088,871,84796,5.44442,250,0,8.57143,,12.8878,98,171,0.142592,28,0,0,36.5618,31,,12500,4500,,0,0,0,1
1667513240744,1,1010123456002,70,,1,1,18,1,1,,17.0617,875,59815,5.72294,250,0,8.66667,,13.7872,94,0,0.230496,27,0,0,35.9478,31,,12500,4500,,0,0,0,1
1667513240994,1,1010123456002,70,,1,1,18,1,1,,16.3211,875,65389,5.44442,250,0,8.5,,13.7245,98,0,0.216064,28,0,0,36.3259,31,,12500,4500,,0,0,0,1
1667513241244,1,1010123456002,70,,1,1,18,1,1,,17.8251,875,75870,6.59507,250,0,9.33333,,14.0918,98,0,0.293056,28,0,0,35.7771,31,,12500,4500,,0,0,0,1
1667513241495,1,1010123456002,70,,1,1,18,1,1,,15.3954,875,50223,5.07595,250,0,8.33333,,13.5612,98,0,0.229992,28,0,0,36.173,31,,12500,4500,,0,0,0,1
1667513241744,1,1010123456002,70,,1,1,18,1,1,,16.136,875,18883,5.39637,250,0,8.5,,13.8947,95,0,0.257639,27,0,0,35.8024,31,,12500,4500,,0,0,0,1
1667513241994,1,1010123456002,70,,1,1,18,1,1,,15.942,879,21290,5.24864,250,0,8.5,,12.898,98,0,0.134272,28,0,0,36.4929,31,,12500,4500,,0,0,0,1
1667513242244,1,1010123456002,70,,1,1,18,1,1,,16.3211,875,13333,5.44442,250,0,8.5,,13.3571,98,0,0.189312,28,0,0,36.2585,31,,12500,4500,,0,0,0,1
1667513242494,1,1010123456002,70,,1,1,18,1,1,,15.3954,875,13245,5.15277,250,0,8.28571,,13.1939,98,0,0.151424,28,0,0,36.6673,31,,12500,4500,,0,0,0,1
