Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1667403473861,1,1010123456002,70,,1,1,18,1,1,,2.88889,18,2,0.003936,5,0,8.33333,,11.8333,24,62,0.1,7,0,0,35.5457,31,,1,18,,0,0,0,1
1667403474111,1,1010123456002,70,,1,1,18,1,1,,2.84211,19,0,0.005472,5,0,8.5,,11.16,25,0,0.1,7,0,0,37.011,31,,0,18,,0,0,0,1
1667403474361,1,1010123456002,70,,1,1,18,1,1,,0,3,0,0.001824,1,0,8.33333,,11,7,0,0.1,2,0,0,37.5912,31,,0,3,,0,0,0,1
1667403474611,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.16667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667403474861,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.42857,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667403475111,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667403475361,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.16667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667403475611,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.16667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667403475861,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.28571,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667403476111,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8.16667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667403476361,1,1010123456002,70,,1,1,18,1,1,,10.6364,11,0,0.008096,3,0,8.33333,,13.6667,21,0,0.1,6,0,0,35.2982,31,,0,12,,0,0,0,1
1667403476611,1,1010123456002,70,,1,1,18,1,1,,13.7958,529,34382,2.54493,143,0,8.16667,,15.1017,118,0,1.23392,34,0,0,33.1287,31,,5615,2676,,0,0,0,1
