Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1667926168115,1,1010123456002,70,,1,1,18,1,1,,2.57143,14,0,0.00311647,4,0,8,,11.5714,14,0,0.1,4,0,0,36.3156,31,,1,15,,0,0,0,1
1667926168365,1,1010123456002,70,,1,1,18,1,1,,3.04348,23,0,0.00632932,6,0,8,,11.4571,35,0,0.1,10,0,0,35.9556,31,,0,21,,0,0,0,1
1667926168615,1,1010123456002,70,,1,1,18,1,1,,9,4,0,0.00183133,1,0,7.83333,,11,7,0,0.1,2,0,0,37.1458,31,,0,3,,0,0,0,1
1667926168865,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,8,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667926169115,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,7.83333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667926169365,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,7.71429,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667926169615,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,7.83333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667926169865,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,7,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667926170115,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,7,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667926170365,1,1010123456002,70,,1,1,18,1,1,,7.5,8,0,0.00616867,2,0,7.28571,,13.8571,14,0,0.1,4,0,0,34.5632,31,,0,12,,0,0,0,1
1667926170615,1,1010123456002,70,,1,1,18,1,1,,12.5802,343,35015,1.39302,90,0,7.33333,,14.4023,87,0,0.654432,25,0,0,33.1688,31,,3150,1710,,0,0,0,1
1667926170865,1,1010123456002,70,,1,1,18,1,1,,12.3817,875,37446,3.78144,250,0,7.33333,,12.898,98,0,0.136448,28,0,0,35.7833,31,,12500,4500,,0,0,0,1
1667926171115,1,1010123456002,70,,1,1,18,1,1,,12.0229,875,48322,3.66931,250,0,7,,12.3469,98,0,0.1,28,0,0,36.6108,31,,12500,4500,,0,0,0,1
1667926171365,1,1010123456002,70,,1,1,18,1,1,,11.8823,875,52289,3.57075,250,0,7,,12.3367,98,125,0.1,28,0,0,36.3678,31,,12500,4500,,0,0,0,1
1667926171615,1,1010123456002,70,,1,1,18,1,1,,12.2057,875,55872,3.72742,250,0,7.16667,,12.3474,95,0,0.1,27,0,0,35.8064,31,,12500,4500,,0,0,0,1
1667926171865,1,1010123456002,70,,1,1,18,1,1,,11.8789,875,62910,3.58304,250,0,7,,12.3163,98,0,0.1,28,0,0,36.2235,31,,12500,4500,,0,0,0,1
1667926172115,1,1010123456002,70,,1,1,18,1,1,,11.672,875,69595,3.48371,250,0,6.83333,,12.2959,98,0,0.1,28,0,0,36.4068,31,,12500,4500,,0,0,0,1
1667926172365,1,1010123456002,70,,1,1,18,1,1,,11.8789,875,76633,3.57075,250,0,7,,12.3163,98,0,0.1,28,0,0,35.8704,31,,12500,4500,,0,0,0,1
1667926172615,1,1010123456002,70,,1,1,18,1,1,,11.8823,875,76089,3.5687,250,0,7,,12.3298,94,0,0.1,27,0,0,36.1945,31,,12500,4500,,0,0,0,1
1667926172865,1,1010123456002,70,,1,1,18,1,1,,12.2023,875,81238,3.72538,250,0,7.16667,,12.3878,98,0,0.1,28,0,0,35.878,31,,12500,4500,,0,0,0,1
1667926173115,1,1010123456002,70,,1,1,18,1,1,,11.8789,875,91283,3.5687,250,0,7,,12.3163,98,0,0.1,28,0,0,36.0167,31,,12500,4500,,0,0,0,1
1667926173365,1,1010123456002,70,,1,1,18,1,1,,11.8983,875,96513,3.57075,250,0,7.16667,,12.4694,98,0,0.1,28,0,0,36.1059,31,,12500,4500,,0,0,0,1
1667926173615,1,1010123456002,70,,1,1,18,1,1,,12.1863,875,47901,3.74034,250,0,7,,12.8265,98,146,0.128514,28,0,0,35.4177,31,,12500,4500,,0,0,0,1
1667926173865,1,1010123456002,70,,1,1,18,1,1,,15.4407,270,0,1.66058,85,0,7.5,,13.4048,42,0,0.1,12,0,0,34.6259,31,,3621,1374,,0,0,0,1
1667926174115,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,7,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667926174365,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,6.71429,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667926174615,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,6.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667926174865,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,6.33333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1667926175115,1,1010123456002,70,,1,1,18,1,1,,0,0,0,0,0,0,6.16667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
